Electricity Load [J],Heating Load [J],Cooling Load [J],Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Speed [m/s](Hourly)
0.038606243,0,0.028427308,4.11E-05,0.416666667,0.416666667
0.047539522,0,0.02517457,0.000328345,1.75,1.75
0.052256322,0,0.036239973,0.000847436,3.583333333,3.583333333
0.049111789,0,0.046562613,0.000987316,4.583333333,4.583333333
0.045967255,0,0.044838623,0.000672014,3.833333333,3.833333333
0.042822722,0,0.036972413,0.000820698,3.583333333,3.583333333
0.042822722,0,0.031716919,0.001081059,4.583333333,4.583333333
0.047539522,0,0.034595038,0.001108774,6.166666667,6.166666667
0.047539522,0,0.04126577,0.00011347,5.25,5.25
0.046155609,0,0.048939973,0,4,4
0.04359795,0,0.046736823,0,3.416666667,3.416666667
0.040453417,0,0.044502291,0,2.416666667,2.416666667
0.037308883,0,0.034507385,0,2,2
0.020048301,0,0.029091508,0,0.833333333,0.833333333
0.009038147,0,0.024041657,0,0.583333333,0.583333333
0.007871828,0,0.016121318,0,1,1
0.005536545,0,0,0,2.166666667,2.166666667
0.006920789,0,0,0,5.333333333,5.333333333
0.005355677,0,0,0,7.583333333,7.583333333
0.010051014,0,0.007601112,0,5.666666667,5.666666667
0.022209162,0,0.019414748,0,4.583333333,4.583333333
0.025559822,0,0.020648431,0,4.416666667,4.416666667
0.028675374,0,0.031138632,7.50E-06,3.416666667,3.416666667
0.033976388,0,0.033196377,8.75E-05,3,3
0.03812805,0,0.033660541,0.000364211,3,3
0.047539522,0,0.030946519,0.000671362,3,3
0.052256322,0,0.035557758,0.000680166,3.583333333,3.583333333
0.049111789,0,0.040416,0.000704946,4.583333333,4.583333333
0.045967255,0,0.039977157,0.000595879,4.416666667,4.416666667
0.042822722,0,0.033349696,5.97E-05,4,4
0.042822722,0,0.030072854,0,3.416666667,3.416666667
0.047539522,0,0.030677873,0,3,3
0.047539522,0,0.035253405,0,3,3
0.046155609,0,0.042276234,0,2.416666667,2.416666667
0.04359795,0,0.045440039,0,1.416666667,1.416666667
0.040453417,0,0.049575704,0,0.416666667,0.416666667
0.037308883,0,0.044658357,0,0,0
0.020048301,0,0.034694918,0,0,0
0.009038147,0,0.023970827,0,0,0
0.007871828,0,0.028938984,0,0,0
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0,0
0.005355677,0,0,0,0,0
0.010051014,0,0.009121427,0,0,0
0.022209162,0,0.015887014,0,0,0
0.025559822,0,0.016855297,0,0,0
0.028704355,0,0.025997789,0,0,0
0.034106804,0,0.028597474,5.90E-05,0,0
0.03812805,0,0.032414165,0.000375461,0,0
0.047539522,0,0.030125481,0.00064169,1.166666667,1.166666667
0.052256322,0,0.032609214,0.00072288,2,2
0.049111789,0,0.041709855,0.000680981,2.583333333,2.583333333
0.045967255,0,0.041280239,0.000130425,1.833333333,1.833333333
0.042822722,0,0.033384466,0.000394861,1,1
0.042822722,0,0.028726395,0.000661743,1.583333333,1.583333333
0.047539522,0,0.030904916,0.000489419,3.166666667,3.166666667
0.047539522,0,0.037429822,4.78E-05,2.25,2.25
0.046155609,0,0.044942605,0,0.416666667,0.416666667
0.04359795,0,0.042790746,0,0,0
0.040453417,0,0.04605342,0,0,0
0.037308883,0,0.044669059,0,0,0
0.020048301,0,0.037055612,0,0,0
0.009038147,0,0.025451883,0,0,0
0.007871828,0,0.025516604,0,0,0
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0,0
0.005355677,0,0,0,0,0
0.010051014,0,0.010935332,0,0,0
0.022209162,0,0.018934491,0,0,0
0.025559822,0,0.019152486,0,0,0
0.028704355,0,0.027354312,0,0,0
0.034324164,0,0.029723821,4.01E-05,0.583333333,0.583333333
0.03812805,0,0.03276887,0.00027699,0.416666667,0.416666667
0.047539522,0,0.026944748,0.000585771,0,0
0.052256322,0,0.032836628,0.000806841,0,0
0.049111789,0,0.044860914,0.001019596,0,0
0.045967255,0,0.044366402,0.001225342,0.583333333,0.583333333
0.042822722,0,0.036984355,0.00140761,2.75,2.75
0.042822722,0,0.03210137,0.001438097,3.416666667,3.416666667
0.047539522,0,0.035180223,0.001299521,3.583333333,3.583333333
0.047539522,0,0.042536138,0.000850696,3.416666667,3.416666667
0.046220818,0,0.049370186,8.20E-05,2.416666667,2.416666667
0.04359795,0,0.045638997,0,2,2
0.040453417,0,0.042782835,0,1.416666667,1.416666667
0.037308883,0,0.042040744,0,0.416666667,0.416666667
0.020048301,0,0.038151311,0,0,0
0.009038147,0,0.027392704,0,0,0
0.007871828,0,0.020523645,0,0,0
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0,0
0.005355677,0,0,0,1.75,1.75
0.010051014,0,0.007261394,0,1.25,1.25
0.021092652,0.00014108,0.015166208,0,1.166666667,1.166666667
0.024429383,0,0.017877287,0,0.833333333,0.833333333
0.027926809,0,0.026051473,0,1.166666667,1.166666667
0.034889302,0,0.02922822,0,2.583333333,2.583333333
0.038649715,0,0.028094783,0,3,3
0.047022809,0,0.024230334,0,3,3
0.051739609,0,0.031674334,0,2.416666667,2.416666667
0.048595075,0,0.034144275,0,2.583333333,2.583333333
0.045450542,0,0.034361034,0,3,3
0.042306009,0,0.030189073,0,3.583333333,3.583333333
0.042306009,0,0.028878807,0,3.416666667,3.416666667
0.047022809,0,0.02990078,0,3,3
0.047539522,0,0.03062178,0,3.583333333,3.583333333
0.046155609,0,0.041323462,0,4,4
0.04359795,0,0.045869808,0,3.416666667,3.416666667
0.040453417,0,0.039435721,0,3,3
0.037308883,0,0.036574724,0,3,3
0.020048301,0,0.032408361,0,2.416666667,2.416666667
0.009038147,0,0.026891468,0,2,2
0.008260601,0,0.018482318,0,2,2
0.005536545,0,0,0,2,2
0.006920789,0,0,0,2,2
0.005355677,0,0,0,2.583333333,2.583333333
0.010051014,0,0.007240066,0,3,3
0.021006799,0.00013772,0.015114972,0,2.416666667,2.416666667
0.024429383,0,0.018235731,0,3.166666667,3.166666667
0.027926809,0,0.026466104,0,3.416666667,3.416666667
0.0341987,0,0.029704133,0,3,3
0.038154738,0,0.026529224,0,3,3
0.046506096,0,0.02650987,0,3,3
0.051222896,0,0.029067079,0,3.583333333,3.583333333
0.048078362,0,0.033092647,0,4,4
0.044933829,0,0.031916382,0,4,4
0.041789296,0,0.027419221,0,4,4
0.042144318,0,0.024793317,0,4,4
0.047250074,0,0.026989355,0,2.833333333,2.833333333
0.047554379,0,0.032052515,0,2,2
0.044409846,0,0.035501732,0,2.583333333,2.583333333
0.041265313,0,0.036676479,0,3,3
0.038120779,0,0.036624541,0,3,3
0.034976246,0,0.03074557,0,3,3
0.020048301,0,0.02429497,0,3,3
0.00905961,0,0.019735468,0,3.583333333,3.583333333
0.008260601,0,0.014019537,0,3.416666667,3.416666667
0.005536545,0,0,0,2.416666667,2.416666667
0.006920789,0,0,0,2,2
0.005355677,0,0,0,2.583333333,2.583333333
0.010051014,0,0.006759202,0,2.416666667,2.416666667
0.021006799,0.000151141,0.014680154,0,2.583333333,2.583333333
0.024429383,0,0.017622391,0,3,3
0.027926809,0,0.025998054,0,3,3
0.0341987,0,0.028650003,0,3,3
0.038227192,0,0.024166109,1.89E-05,3.583333333,3.583333333
0.046506096,0,0.024056038,8.51E-05,2.833333333,2.833333333
0.051222896,0,0.027653266,9.46E-06,2.583333333,2.583333333
0.048078362,0,0.033760053,0,2.416666667,2.416666667
0.044984547,0,0.033812297,0,3.166666667,3.166666667
0.043006515,0,0.027864228,0,4.583333333,4.583333333
0.043615125,0,0.024884034,0,5,5
0.047554379,0,0.027066365,0,6.166666667,6.166666667
0.047554379,0,0.030896796,0,6.416666667,6.416666667
0.044409846,0,0.035258335,0,5.416666667,5.416666667
0.041265313,0,0.037187725,0,6.166666667,6.166666667
0.038120779,0,0.038083484,0,5.833333333,5.833333333
0.034976246,0,0.033216133,0,5,5
0.020048301,0,0.02747336,0,5,5
0.00905961,0,0.023379232,0,5,5
0.008260601,0,0.017542948,0,5,5
0.005536545,0,0,0,4.416666667,4.416666667
0.006920789,0,0,0,4.583333333,4.583333333
0.005355677,0,0,0,4.416666667,4.416666667
0.010051014,0,0.010750745,0,4.583333333,4.583333333
0.022209162,0,0.019550101,0,5.583333333,5.583333333
0.025559822,0,0.020619728,0,6.583333333,6.583333333
0.028704355,0,0.027144216,0,7,7
0.034976246,0,0.029236445,0,7.583333333,7.583333333
0.039388741,0,0.03036015,0,8,8
0.048713269,0,0.02861695,0,6.25,6.25
0.052386738,0,0.034067956,0,7.333333333,7.333333333
0.049111789,0,0.038015648,0,8.416666667,8.416666667
0.045967255,0,0.036851743,0,8,8
0.042822722,0,0.031903674,0,8,8
0.042822722,0,0.02803652,0,6.833333333,6.833333333
0.047669938,0,0.028393116,0,6.583333333,6.583333333
0.049560975,0,0.03366923,0,7,7
0.046742483,0,0.040232177,0,7.583333333,7.583333333
0.04359795,0,0.041031784,0,6.25,6.25
0.040453417,0,0.04093441,0,6.75,6.75
0.037308883,0,0.036398525,0,8.583333333,8.583333333
0.020048301,0,0.031751743,0,8.416666667,8.416666667
0.009038147,0,0.024914798,0,7.416666667,7.416666667
0.007871828,0,0.018245999,0,6.416666667,6.416666667
0.005536545,0,0,0,5.416666667,5.416666667
0.006920789,0,0,0,5,5
0.005355677,0,0,0,5,5
0.010051014,0,0.007029896,0,4.416666667,4.416666667
0.022209162,0,0.016842886,0,4,4
0.025559822,0,0.018875315,0,4.583333333,4.583333333
0.028704355,0,0.02669619,0,5,5
0.034976246,0,0.028776653,0,6.166666667,6.166666667
0.039214853,0,0.029684296,0,5.833333333,5.833333333
0.048517645,0,0.027836424,0,4.416666667,4.416666667
0.052256322,0,0.032554971,0,4,4
0.049111789,0,0.040242213,0,4,4
0.045967255,0,0.038497179,0,4.583333333,4.583333333
0.043996469,0,0.030703382,0,4.416666667,4.416666667
0.044387718,0,0.027319767,0,4,4
0.049691392,0,0.028424675,0,4,4
0.049104518,0,0.03398465,0,4.583333333,4.583333333
0.046416442,0,0.041304904,0,5,5
0.04359795,0,0.041184789,0,3.833333333,3.833333333
0.040453417,0,0.040460837,0,3,3
0.037308883,0,0.033378466,0,2.416666667,2.416666667
0.020048301,0,0.028801067,0,2.583333333,2.583333333
0.009038147,0,0.025379729,0,1.833333333,1.833333333
0.007871828,0,0.019492991,0,1,1
0.005536545,0,0,0,1.583333333,1.583333333
0.006920789,0,0,0,1.416666667,1.416666667
0.005355677,0,0,0,0.416666667,0.416666667
0.010051014,0,0.007912462,0,0,0
0.022209162,0,0.01827583,0,0,0
0.025559822,0,0.020036932,0,0.583333333,0.583333333
0.028704355,0,0.030012234,0,1.583333333,1.583333333
0.034454581,0,0.031677159,2.02E-05,1.416666667,1.416666667
0.03812805,0,0.031294624,0.000180964,2.166666667,2.166666667
0.047539522,0,0.027989916,0.000549089,3,3
0.052256322,0,0.032723965,0.000819231,3,3
0.049111789,0,0.043506031,0.001033617,3,3
0.045967255,0,0.042994022,0.001195833,3.583333333,3.583333333
0.042822722,0,0.036033435,0.001361309,4,4
0.042822722,0,0.03144625,0.001423913,4,4
0.047539522,0,0.034431104,0.001266099,4,4
0.047539522,0,0.041421181,0.000774072,2.833333333,2.833333333
0.046286026,0,0.048241168,7.37E-05,2,2
0.04359795,0,0.04611347,0,2.583333333,2.583333333
0.040453417,0,0.043625821,0,2.416666667,2.416666667
0.037308883,0,0.034768563,0,2,2
0.020048301,0,0.033260578,0,0.833333333,0.833333333
0.009038147,0,0.029533557,0,0,0
0.007871828,0,0.023388602,0,0,0
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0,0
0.005355677,0,0,0,0,0
0.010051014,0,0.010713646,0,0,0
0.022209162,5.39E-05,0.021008442,0,0,0
0.025559822,0,0.022017273,0,0,0
0.028704355,0,0.028807538,9.78E-07,0,0
0.034498053,0,0.030398202,2.82E-05,0,0
0.038171522,0,0.029662937,0.000138902,0,0
0.047539522,0,0.025388385,0.000212429,0,0
0.052256322,0,0.034283584,0.000319378,0,0
0.049111789,0,0.044673629,0.000188301,1.166666667,1.166666667
0.045967255,0,0.042879736,1.76E-05,1.416666667,1.416666667
0.042822722,0,0.034424279,0,0.416666667,0.416666667
0.042822722,0,0.02817949,0,1.166666667,1.166666667
0.047539522,0,0.030611713,0,0.833333333,0.833333333
0.048713269,0,0.037928648,0,0,0
0.046742483,0,0.04592739,0,0,0
0.04359795,0,0.044536215,0,0,0
0.040453417,0,0.04285982,0,0.583333333,0.583333333
0.037308883,0,0.033636428,0,0.416666667,0.416666667
0.020048301,0,0.02611511,0,0,0
0.009038147,0,0.021037817,0,1.166666667,1.166666667
0.007871828,0,0.014315048,0,2,2
0.005536545,0,0,0,0.833333333,0.833333333
0.006920789,0,0,0,0.583333333,0.583333333
0.005355677,0,0,0,1,1
0.010051014,0,0.007515103,0,0.416666667,0.416666667
0.021092652,0.000151062,0.0130302,0,0,0
0.024429383,0,0.015897964,0,0.583333333,0.583333333
0.027926809,0,0.024323984,1.96E-06,0.416666667,0.416666667
0.034671941,0,0.027106719,1.24E-05,1.166666667,1.166666667
0.038214994,0,0.026282224,3.73E-05,1.416666667,1.416666667
0.047022809,0,0.02485995,9.28E-05,0.416666667,0.416666667
0.051739609,0,0.035411188,0.000135642,1.166666667,1.166666667
0.048595075,0,0.03855944,0.000756627,3.166666667,3.166666667
0.045450542,0,0.040182823,0.001131273,4,4
0.042306009,0,0.036937111,0.001112687,4,4
0.042306009,0,0.035136743,0.000610062,4,4
0.047022809,0,0.036026314,0.000627181,4,4
0.047539522,0,0.036017549,0.000685709,4,4
0.046286026,0,0.046427932,7.08E-05,4,4
0.04359795,0,0.050638099,0,3.416666667,3.416666667
0.040453417,0,0.043260964,0,4.166666667,4.166666667
0.037308883,0,0.040225251,0,4.416666667,4.416666667
0.020048301,0,0.032397868,0,3.416666667,3.416666667
0.009038147,0,0.022784923,0,4.166666667,4.166666667
0.008260601,0,0.01269056,0,4.416666667,4.416666667
0.005536545,0,0,0,4.583333333,4.583333333
0.006920789,0,0,0,3.833333333,3.833333333
0.005355677,0,0,0,3,3
0.010051014,0,0.007738586,0,2.416666667,2.416666667
0.021006799,0.000150186,0.013232831,0,2,2
0.024429383,0,0.015459502,0,2,2
0.027926809,0,0.023476432,4.24E-06,1.416666667,1.416666667
0.033763979,0,0.026553792,1.91E-05,1.583333333,1.583333333
0.037647564,0,0.022506126,2.27E-05,2,2
0.046506096,0,0.024537543,9.24E-05,2.583333333,2.583333333
0.051222896,0,0.031218995,8.53E-05,2.416666667,2.416666667
0.048078362,0,0.038439834,0.000337474,2.583333333,2.583333333
0.044933829,0,0.039286667,0.000231504,2.416666667,2.416666667
0.041789296,0,0.035230797,0.001114317,2.583333333,2.583333333
0.041789296,0,0.033847423,0.00140223,3,3
0.045989383,0,0.037691011,0.001243112,3,3
0.045989383,0,0.040709969,0.000717174,3,3
0.044105541,0,0.044553696,6.75E-05,1.833333333,1.833333333
0.041265313,0,0.045902964,0,1,1
0.038120779,0,0.04529926,0,1.583333333,1.583333333
0.034976246,0,0.032488837,0,2,2
0.020048301,0,0.022905375,0,1.416666667,1.416666667
0.00905961,0,0.018276035,0,0.416666667,0.416666667
0.008260601,0.001080169,0.009561569,0,1.166666667,1.166666667
0.005536545,0,0,0,2,2
0.006920789,0,0,0,0.833333333,0.833333333
0.005355677,0,0,0,1.166666667,1.166666667
0.010051014,0,0.007812752,0,3.166666667,3.166666667
0.022209162,6.38E-05,0.013608503,0,3.416666667,3.416666667
0.025559822,0,0.017064111,0,3.583333333,3.583333333
0.028704355,0,0.024958429,0,2.25,2.25
0.034976246,0,0.02687754,0,2.166666667,2.166666667
0.039693046,0,0.027618218,0,3,3
0.049887016,0,0.026302758,0,3,3
0.054603816,0,0.033279011,0,3,3
0.051328866,0,0.04101593,0,3,3
0.04831475,0,0.038542293,0,3,3
0.045170216,0,0.033223346,0,3.583333333,3.583333333
0.045170216,0,0.030360731,0,4,4
0.049887016,0,0.031725664,0,4,4
0.049887016,0,0.037053667,0,4.583333333,4.583333333
0.046742483,0,0.042272072,0,5.583333333,5.583333333
0.04359795,0,0.043418305,0,4.833333333,4.833333333
0.040453417,0,0.043010496,0,3.416666667,3.416666667
0.037308883,0,0.039247658,0,4.75,4.75
0.020048301,0,0.034687961,0,6,6
0.009038147,0,0.026298019,0,6.583333333,6.583333333
0.007871828,0,0.018840155,0,6.416666667,6.416666667
0.005536545,0,0,0,6.583333333,6.583333333
0.006920789,0,0,0,5.833333333,5.833333333
0.005355677,0,0,0,5.583333333,5.583333333
0.010051014,0,0.010384218,0,5.416666667,5.416666667
0.022209162,0,0.019657556,0,5,5
0.025559822,0,0.020253988,0,5.583333333,5.583333333
0.028704355,0,0.029498656,0,6,6
0.034976246,0,0.03194161,0,4.833333333,4.833333333
0.039606102,0,0.033134978,0,4,4
0.048648061,0,0.030759733,0,4,4
0.05232153,0,0.036777414,0,4.583333333,4.583333333
0.049111789,0,0.041279266,0,5,5
0.045967255,0,0.039062853,0,4.416666667,4.416666667
0.042822722,0,0.034374939,0,4,4
0.042822722,0,0.030946502,0,4,4
0.047539522,0,0.031409322,0,3.416666667,3.416666667
0.047735146,0,0.035010381,0,3.583333333,3.583333333
0.04648165,0,0.039676112,0,4,4
0.04359795,0,0.040125717,0,3.416666667,3.416666667
0.040453417,0,0.039908653,0,3,3
0.037308883,0,0.03611468,0,3,3
0.020048301,0,0.031258745,0,3.583333333,3.583333333
0.009038147,0,0.025246776,0,4,4
0.007871828,0,0.019317313,0,3.416666667,3.416666667
0.005536545,0,0,0,2.416666667,2.416666667
0.006920789,0,0,0,0.833333333,0.833333333
0.005355677,0,0,0,0,0
0.010051014,0,0.007764172,0,0,0
0.022209162,0,0.016468238,0,0,0
0.025559822,0,0.018734776,0,1.166666667,1.166666667
0.028704355,0,0.030086726,0,2,2
0.034889302,0,0.03183907,0,2,2
0.038606243,0,0.032488121,8.74E-05,2.583333333,2.583333333
0.047539522,0,0.030026931,0.000567348,3,3
0.052256322,0,0.035165767,0.00082722,2.416666667,2.416666667
0.049111789,0,0.03976712,8.71E-05,0.833333333,0.833333333
0.045967255,0,0.03787059,0,1.75,1.75
0.042822722,0,0.03336915,0.000102384,1.833333333,1.833333333
0.042822722,0,0.029732202,0.000460726,2.166666667,2.166666667
0.048191604,0,0.030879839,5.12E-05,3,3
0.0497566,0,0.035378894,0,3,3
0.046742483,0,0.039787866,0,2.416666667,2.416666667
0.04359795,0,0.040711877,0,2.583333333,2.583333333
0.040453417,0,0.040630499,0,3.583333333,3.583333333
0.037308883,0,0.037464977,0,4.583333333,4.583333333
0.020048301,0,0.03272115,0,4.416666667,4.416666667
0.009038147,0,0.025900431,0,4,4
0.007871828,0,0.020089992,0,3.416666667,3.416666667
0.005536545,0,0,0,3,3
0.006920789,0,0,0,3,3
0.005355677,0,0,0,1.833333333,1.833333333
0.010051014,0,0.0081889,0,1.583333333,1.583333333
0.022209162,0,0.015712639,0,1.416666667,1.416666667
0.025559822,0,0.017740954,0,1,1
0.028704355,0,0.028334996,0,2.166666667,2.166666667
0.034976246,0,0.030633592,0,3,3
0.039693046,0,0.032203501,0,3,3
0.049234934,0,0.029694582,0,3,3
0.053821318,0,0.039586416,0,3.583333333,3.583333333
0.050415952,0,0.043837655,0,4,4
0.04688017,0,0.042806921,0,3.416666667,3.416666667
0.045170216,0,0.036924071,0,3,3
0.045170216,0,0.030894292,0,3,3
0.049887016,0,0.032225523,0,3,3
0.049887016,0,0.03930821,0,2.416666667,2.416666667
0.046742483,0,0.044641464,0,2.583333333,2.583333333
0.04359795,0,0.0451718,0,3,3
0.040453417,0,0.045013578,0,1.25,1.25
0.037308883,0,0.037963318,0,0.583333333,0.583333333
0.020048301,0,0.029382268,0,1.583333333,1.583333333
0.009038147,0,0.020210417,0,2,2
0.007871828,0,0.030810545,0,2,2
0.005536545,0,0,0,1.416666667,1.416666667
0.006920789,0,0,0,0.416666667,0.416666667
0.005355677,0,0,0,1.166666667,1.166666667
0.010051014,0,0.010040204,0,0.833333333,0.833333333
0.022209162,0,0.01646756,0,1.166666667,1.166666667
0.025559822,0,0.01681708,0,2,2
0.028704355,0,0.025141994,0,0.833333333,0.833333333
0.034498053,0,0.027444867,1.86E-05,0,0
0.038171522,0,0.029813113,0.000119828,1.166666667,1.166666667
0.047539522,0,0.028940949,0.000258567,2.583333333,2.583333333
0.052256322,0,0.039277328,0.000468225,3.583333333,3.583333333
0.049111789,0,0.04285064,0.000319052,3.416666667,3.416666667
0.045967255,0,0.044091153,8.02E-05,6.5,6.5
0.042822722,0,0.038904156,0.000223027,4.916666667,4.916666667
0.042822722,0,0.033109664,0.000177052,3.166666667,3.166666667
0.047539522,0,0.035986526,0.000774235,4,4
0.047539522,0,0.041469216,0.000476703,3.416666667,3.416666667
0.04648165,0,0.047352584,4.45E-05,1.25,1.25
0.04359795,0,0.047228905,0,2.333333333,2.333333333
0.040453417,0,0.045634806,0,3.416666667,3.416666667
0.037308883,0,0.036795486,0,2.416666667,2.416666667
0.020048301,0,0.028959935,0,1.416666667,1.416666667
0.009038147,0,0.019974135,0,1.583333333,1.583333333
0.007871828,0,0.034882089,0,2.583333333,2.583333333
0.005536545,0,0,0,1.833333333,1.833333333
0.006920789,0,0,0,1.583333333,1.583333333
0.005355677,0,0,0,2,2
0.010051014,0,0.009771016,0,2,2
0.021092652,0.000128528,0.013145399,0,1.416666667,1.416666667
0.024429383,0,0.0140063,0,0.416666667,0.416666667
0.027926809,0,0.024070516,0,0,0
0.034367637,0,0.026247845,4.99E-05,0,0
0.03812805,0,0.028366155,0.00035068,1.75,1.75
0.047022809,0,0.028996906,0.000796244,3,3
0.051739609,0,0.039487032,0.001218005,4.166666667,4.166666667
0.048595075,0,0.039635706,0.001432717,5,5
0.045450542,0,0.039108437,0.001512439,5.583333333,5.583333333
0.042306009,0,0.036072817,0.001490593,4.833333333,4.833333333
0.042306009,0,0.034671368,0.001418207,5.166666667,5.166666667
0.047022809,0,0.034939468,0.001201865,5.416666667,5.416666667
0.047539522,0,0.034854487,0.000625387,4.416666667,4.416666667
0.046612067,0,0.04051938,5.75E-05,5.166666667,5.166666667
0.04359795,0,0.045154273,0,3.666666667,3.666666667
0.040453417,0,0.045117644,0,1.416666667,1.416666667
0.037308883,0,0.044543809,0,0.416666667,0.416666667
0.020048301,0,0.035441419,0,0,0
0.009038147,0,0.025635446,0,0,0
